,Unit_Price,Quantity,Discount,Total_Price,Cluster,Category
4802,3.05,11.0,0.05,31.870000000000005,1,Juices
4804,1.83,41.0,0.1,67.53,0,Soft Drinks
4806,2.38,9.0,0.0,21.42,1,Juices
4807,3.21,13.0,0.0,41.73,1,Juices
4809,2.54,21.0,0.05,50.67,0,Soft Drinks
4810,2.46,35.0,0.1,77.49,1,Juices
4811,0.59,12.0,0.0,7.08,0,Soft Drinks
4812,2.22,5.0,0.0,11.1,0,Soft Drinks
4813,1.54,5.0,0.0,7.7,3,Alcoholic Beverages
4814,1.88,4.0,0.0,7.52,3,Alcoholic Beverages
4815,1.59,15.0,0.0,23.85,1,Juices
4817,1.98,9.0,0.0,17.82,3,Alcoholic Beverages
4819,0.93,1.0,0.0,0.9299999999999999,3,Alcoholic Beverages
4820,1.04,10.0,0.0,10.4,0,Soft Drinks
4821,0.86,11.0,0.0,9.46,2,Water
4822,0.53,10.0,0.0,5.299999999999999,0,Soft Drinks
4823,1.16,12.0,0.0,13.92,0,Soft Drinks
4824,1.14,12.0,0.0,13.68,0,Soft Drinks
4825,2.13,4.0,0.0,8.52,0,Soft Drinks
4826,3.43,10.0,0.0,34.3,1,Juices
4827,1.53,1.0,0.0,1.5299999999999998,0,Soft Drinks
4828,3.33,3.0,0.0,9.99,1,Juices
4829,1.42,2.0,0.0,2.84,2,Water
4830,2.38,3.0,0.0,7.14,1,Juices
4831,1.04,14.0,0.0,14.560000000000002,2,Water
4832,3.67,3.0,0.0,11.01,1,Juices
4833,2.45,8.0,0.0,19.6,1,Juices
4835,3.11,14.0,0.0,43.54,1,Juices
4836,3.31,12.0,0.0,39.72,1,Juices
4837,3.31,1.0,0.0,3.3100000000000005,0,Soft Drinks
4838,1.99,9.0,0.0,17.91,3,Alcoholic Beverages
4839,2.04,5.0,0.0,10.2,3,Alcoholic Beverages
4840,1.41,8.0,0.0,11.28,3,Alcoholic Beverages
4841,3.43,1.0,0.0,3.43,1,Juices
4842,2.04,2.0,0.0,4.08,3,Alcoholic Beverages
4843,0.56,15.0,0.0,8.4,0,Soft Drinks
4844,2.12,13.0,0.0,27.56,0,Soft Drinks
4845,3.31,3.0,0.0,9.93,1,Juices
4846,0.58,7.0,0.0,4.06,2,Water
4847,4.32,14.0,0.0,60.48,3,Alcoholic Beverages
4848,0.91,1.0,0.0,0.9100000000000001,2,Water
4850,1.38,7.0,0.0,9.660000000000002,2,Water
4851,2.21,1.0,0.0,2.21,0,Soft Drinks
4854,2.38,12.0,0.0,28.56,1,Juices
4855,3.21,11.0,0.0,35.31,1,Juices
4856,1.37,4.0,0.0,5.4799999999999995,3,Alcoholic Beverages
4857,1.26,6.000000000000001,0.0,7.56,2,Water
4858,1.88,3.0,0.0,5.64,3,Alcoholic Beverages
4860,1.59,13.0,0.0,20.67,1,Juices
4861,0.93,11.0,0.0,10.23,2,Water
4862,0.56,10.0,0.0,5.6,2,Water
4863,1.63,13.0,0.0,21.19,3,Alcoholic Beverages
4864,1.1,8.0,0.0,8.8,0,Soft Drinks
4865,0.49,11.0,0.0,5.39,2,Water
4866,1.69,7.0,0.0,11.83,1,Juices
4867,2.12,1.0,0.0,2.12,0,Soft Drinks
4868,0.53,15.0,0.0,7.95,0,Soft Drinks
4869,0.55,5.0,0.0,2.75,2,Water
4870,0.93,1.0,0.0,0.9299999999999999,2,Water
4873,2.27,11.0,0.0,24.970000000000002,0,Soft Drinks
4874,1.66,4.0,0.0,6.64,2,Water
4875,0.89,8.0,0.0,7.12,2,Water
4876,3.21,3.0,0.0,9.63,1,Juices
4877,1.68,8.0,0.05,12.77,0,Soft Drinks
4878,1.67,48.0,0.05,76.15,1,Juices
4879,1.14,38.0,0.05,41.15,0,Soft Drinks
4883,3.67,1.0,0.0,3.67,1,Juices
4884,0.63,12.0,0.0,7.56,0,Soft Drinks
4885,1.1,9.0,0.0,9.9,0,Soft Drinks
4886,2.35,13.0,0.0,30.549999999999997,0,Soft Drinks
4887,0.48,16.0,0.05,7.3,2,Water
4889,0.78,13.0,0.05,9.63,0,Soft Drinks
4890,1.93,30.0,0.1,52.11,1,Juices
4893,1.1,4.0,0.0,4.4,0,Soft Drinks
4894,2.45,2.0,0.0,4.9,1,Juices
4895,0.99,12.0,0.0,11.88,3,Alcoholic Beverages
4896,1.27,9.0,0.0,11.430000000000001,0,Soft Drinks
4897,2.45,14.0,0.0,34.3,1,Juices
4898,0.63,8.0,0.0,5.04,0,Soft Drinks
4899,1.07,6.000000000000001,0.0,6.42,2,Water
4900,1.1,12.0,0.0,13.199999999999998,0,Soft Drinks
4901,3.11,13.0,0.0,40.43,1,Juices
4902,2.38,4.0,0.0,9.52,1,Juices
4903,1.53,13.0,0.0,19.89,0,Soft Drinks
4904,3.56,12.0,0.0,42.72,1,Juices
4905,1.05,15.0,0.0,15.75,3,Alcoholic Beverages
4908,1.13,28.0,0.05,30.06,1,Juices
4909,2.2,10.0,0.05,20.900000000000002,1,Juices
4910,1.08,6.000000000000001,0.0,6.48,3,Alcoholic Beverages
4911,2.12,7.0,0.0,14.839999999999998,0,Soft Drinks
4912,1.86,6.000000000000001,0.0,11.16,1,Juices
4913,3.31,8.0,0.0,26.480000000000004,0,Soft Drinks
4914,2.48,42.0,0.05,98.95,1,Juices
4916,1.24,39.0,0.05,45.93999999999999,1,Juices
4917,1.75,8.0,0.0,14.0,1,Juices
4919,1.01,5.0,0.0,5.05,2,Water
4920,1.08,5.0,0.0,5.4,3,Alcoholic Beverages
4921,2.35,13.0,0.0,30.549999999999997,0,Soft Drinks
4922,1.31,15.0,0.0,19.65,2,Water
4923,0.93,15.0,0.0,13.95,0,Soft Drinks
4924,2.93,11.0,0.0,32.23,1,Juices
4925,1.2,11.0,0.0,13.199999999999998,0,Soft Drinks
4926,0.56,5.0,0.0,2.8,2,Water
4927,3.21,1.0,0.0,3.21,0,Soft Drinks
4929,4.35,8.0,0.0,34.8,3,Alcoholic Beverages
4930,1.42,11.0,0.0,15.62,2,Water
4931,1.37,11.0,0.0,15.07,3,Alcoholic Beverages
4932,0.91,6.000000000000001,0.0,5.459999999999999,2,Water
4933,1.07,13.0,0.0,13.91,0,Soft Drinks
4934,1.26,8.0,0.0,10.08,2,Water
4935,1.05,2.0,0.0,2.1,3,Alcoholic Beverages
4937,0.8,3.0,0.05,2.28,2,Water
4939,3.31,4.0,0.0,13.240000000000002,0,Soft Drinks
4940,2.12,5.0,0.0,10.599999999999998,0,Soft Drinks
4941,1.58,8.0,0.0,12.64,0,Soft Drinks
4943,0.46,3.0,0.0,1.38,2,Water
4944,1.64,8.0,0.0,13.12,1,Juices
4945,3.12,14.0,0.0,43.67999999999999,1,Juices
4946,0.55,11.0,0.0,6.05,2,Water
4947,2.05,4.0,0.0,8.2,0,Soft Drinks
4948,1.8,2.0,0.0,3.6,1,Juices
4949,3.21,11.0,0.0,35.31,1,Juices
4950,1.94,15.0,0.0,29.1,3,Alcoholic Beverages
4954,1.93,13.0,0.05,23.840000000000003,0,Soft Drinks
4955,1.03,36.0,0.05,35.23,2,Water
4959,1.85,49.0,0.05,86.12,3,Alcoholic Beverages
4961,1.83,24.0,0.05,41.71999999999999,1,Juices
4963,2.19,7.0,0.0,15.329999999999998,0,Soft Drinks
4964,1.59,7.0,0.0,11.130000000000003,3,Alcoholic Beverages
4967,1.04,12.0,0.0,12.48,2,Water
4968,2.27,3.0,0.0,6.81,0,Soft Drinks
4969,1.42,11.0,0.0,15.62,2,Water
4970,1.24,5.0,0.0,6.2,0,Soft Drinks
4971,1.75,7.0,0.0,12.25,1,Juices
4972,1.99,12.0,0.0,23.88,0,Soft Drinks
4973,1.16,12.0,0.0,13.92,0,Soft Drinks
4974,1.23,14.0,0.0,17.22,2,Water
4975,1.59,9.0,0.0,14.31,1,Juices
4978,3.72,25.0,0.05,88.35,3,Alcoholic Beverages
4979,0.94,21.0,0.05,18.75,3,Alcoholic Beverages
4981,0.99,38.0,0.1,33.86,2,Water
4982,3.11,9.0,0.0,27.99,1,Juices
4983,0.91,15.0,0.0,13.65,2,Water
4984,3.67,10.0,0.0,36.7,1,Juices
4985,2.6,42.0,0.05,103.74,0,Soft Drinks
4990,0.64,42.0,0.05,25.54,2,Water
4992,3.21,1.0,0.0,3.21,1,Juices
4993,0.57,1.0,0.0,0.57,2,Water
4994,0.47,13.0,0.0,6.11,2,Water
4995,0.61,4.0,0.0,2.44,0,Soft Drinks
4996,1.64,11.0,0.0,18.04,1,Juices
4997,0.59,14.0,0.0,8.26,2,Water
4999,2.47,14.0,0.05,32.85,0,Soft Drinks
